,iskola,neme,eletpalya,lakossag,d10,d11,egyutt
1368,3,1,0.5593220338983051,0.0004086131749301162,1,1,2
1369,3,2,0.3898305084745763,0.0004086131749301162,1,1,2
1370,3,2,0.4067796610169491,0.0004086131749301162,1,1,2
1371,8,2,0.25423728813559326,0.0004086131749301162,1,1,1
1372,7,1,0.20338983050847464,0.0004086131749301162,1,1,2
1373,7,1,0.5932203389830508,0.0005333235250845962,1,0,3
1374,3,2,0.5593220338983051,0.0005333235250845962,1,0,3
1375,3,1,0.4067796610169491,0.0005333235250845962,1,0,3
1376,3,1,0.6779661016949152,0.0005333235250845962,1,0,2
1377,4,2,0.5254237288135593,0.0005333235250845962,1,0,1
1378,8,2,0.3220338983050847,0.0005333235250845962,1,0,1
1379,4,2,0.4406779661016949,0.0005333235250845962,1,0,3
1380,6,1,0.847457627118644,0.0005333235250845962,1,0,1
1381,4,2,0.5932203389830508,0.0005333235250845962,1,0,4
1382,4,1,0.6949152542372881,0.03889411229218773,1,1,2
1383,6,2,0.1864406779661017,0.03889411229218773,1,1,2
1384,4,1,0.728813559322034,0.03889411229218773,1,1,3
1385,8,1,0.33898305084745767,0.03889411229218773,1,1,1
1386,5,1,0.15254237288135597,0.03889411229218773,1,1,2
1387,3,1,0.20338983050847464,0.03889411229218773,1,1,2
1388,8,2,0.1864406779661017,0.03889411229218773,1,1,1
1389,8,2,0.6101694915254237,0.03889411229218773,1,1,2
1390,5,2,0.20338983050847464,0.03889411229218773,1,1,1
1391,5,1,0.4406779661016949,0.03889411229218773,1,1,1
1392,4,1,0.37288135593220345,0.03889411229218773,1,1,1
1393,8,2,0.2711864406779661,0.03889411229218773,1,1,1
1394,5,2,0.5084745762711864,0.03889411229218773,1,1,2
1395,3,2,0.49152542372881364,0.03889411229218773,1,1,1
1396,8,1,0.25423728813559326,0.03889411229218773,1,1,3
1397,8,1,0.8135593220338984,0.03889411229218773,1,1,1
1398,8,2,0.37288135593220345,0.03889411229218773,1,1,2
1399,7,2,0.3898305084745763,0.03889411229218773,1,1,2
1400,3,1,0.5084745762711864,0.03889411229218773,1,1,4
1401,6,2,0.15254237288135597,0.03889411229218773,1,1,3
1402,3,1,0.6271186440677967,0.03889411229218773,1,1,4
1403,8,2,0.576271186440678,0.03889411229218773,1,1,3
1404,4,1,0.20338983050847464,0.03889411229218773,1,1,3
1405,5,1,0.3220338983050847,0.03889411229218773,1,1,2
1406,9,1,0.6101694915254237,0.0008189504560835664,1,1,2
1407,3,2,0.3898305084745763,0.0008189504560835664,1,1,4
1408,9,2,0.4067796610169491,0.0008189504560835664,1,1,3
1409,3,2,0.3898305084745763,0.0008189504560835664,1,1,3
1410,5,2,0.6440677966101696,0.0008189504560835664,1,1,2
1411,8,1,0.6779661016949152,0.0008189504560835664,1,1,2
1412,8,2,0.20338983050847464,0.0019666304987494485,1,1,2
1413,5,1,0.28813559322033905,0.0019666304987494485,1,1,1
1414,5,2,0.4406779661016949,0.0019666304987494485,1,1,2
1415,5,2,0.3220338983050847,0.0019666304987494485,1,1,2
1416,5,1,0.42372881355932207,0.0019666304987494485,1,1,4
1417,8,2,0.15254237288135597,0.0019666304987494485,1,1,2
1418,5,1,0.3220338983050847,0.0019666304987494485,1,1,3
1419,2,1,0.4745762711864407,0.0019666304987494485,0,0,6
1420,8,2,0.5932203389830508,0.0019666304987494485,1,1,2
1421,3,2,0.03389830508474578,0.0019666304987494485,1,1,2
1422,8,2,0.3559322033898305,0.014003190745917316,1,1,1
1423,9,1,0.28813559322033905,0.014003190745917316,1,1,2
1424,4,2,0.22033898305084748,0.014003190745917316,1,1,2
1425,8,2,0.4745762711864407,0.014003190745917316,1,1,1
1426,7,2,0.25423728813559326,0.014003190745917316,1,1,1
1427,4,1,0.25423728813559326,0.014003190745917316,1,1,2
1428,8,2,0.576271186440678,0.014003190745917316,1,1,1
1429,8,2,0.15254237288135597,0.014003190745917316,1,1,2
1430,6,1,0.3050847457627119,0.014003190745917316,1,1,1
1431,3,1,0.728813559322034,0.014003190745917316,1,1,2
1432,7,1,0.3050847457627119,0.014003190745917316,1,1,2
1433,2,2,0.6440677966101696,0.00011149220244225393,1,0,3
1434,3,2,0.3220338983050847,0.00011149220244225393,1,0,3
1435,2,2,0.3898305084745763,0.00011149220244225393,1,0,7
1436,3,2,0.11864406779661019,0.00011149220244225393,1,0,3
1437,2,1,0.22033898305084748,0.00045343993673679564,1,0,3
1438,2,1,0.49152542372881364,0.00045343993673679564,1,0,1
1439,2,1,0.4067796610169491,0.00045343993673679564,1,0,2
1440,2,1,0.1016949152542373,0.00045343993673679564,1,0,4
1441,4,1,0.6949152542372881,0.00045343993673679564,1,0,2
1442,3,1,0.3050847457627119,0.00045343993673679564,1,0,5
1443,2,1,0.03389830508474578,0.00045343993673679564,1,0,4
1444,8,2,0.6779661016949152,0.0024327138811240253,1,1,1
1445,5,2,0.42372881355932207,0.0024327138811240253,1,1,3
1446,3,2,0.3220338983050847,0.0024327138811240253,1,1,3
1447,6,1,0.576271186440678,0.0024327138811240253,1,1,3
1448,4,2,0.3220338983050847,0.0024327138811240253,1,1,4
1449,4,1,0.01694915254237289,0.0024327138811240253,1,1,4
1450,8,2,0.15254237288135597,0.0024327138811240253,1,1,1
1451,3,1,0.4406779661016949,0.0024327138811240253,1,1,3
1452,8,2,0.5423728813559323,0.0024327138811240253,1,1,3
1453,3,1,0.5254237288135593,0.0011321630866558774,1,0,1
1454,4,1,0.25423728813559326,0.0011321630866558774,1,0,3
1455,3,2,0.6440677966101696,0.0011321630866558774,1,0,2
1456,3,2,0.23728813559322032,0.0011321630866558774,1,0,3
1457,3,1,0.3559322033898305,0.0011321630866558774,1,0,3
1458,2,1,0.11864406779661019,0.0011321630866558774,1,0,4
1459,5,2,0.20338983050847464,0.0022361657716639693,1,1,3
1460,5,2,0.25423728813559326,0.0022361657716639693,1,1,3
1461,3,1,0.728813559322034,0.0022361657716639693,1,1,2
1462,2,2,0.1864406779661017,0.0022361657716639693,1,1,2
1463,2,2,0.13559322033898308,0.0022361657716639693,1,1,3
1464,9,1,0.42372881355932207,0.0019212290348683241,1,0,5
1465,8,2,0.6101694915254237,0.0019212290348683241,1,1,1
1466,8,1,0.20338983050847464,0.0019212290348683241,1,1,2
1467,5,2,0.08474576271186446,0.0019212290348683241,1,1,3
1468,3,1,0.5254237288135593,0.003926939274680006,1,1,1
1469,2,2,0.42372881355932207,0.003926939274680006,1,1,4
1470,5,2,0.5593220338983051,0.003926939274680006,1,1,2
1471,4,1,0.050847457627118675,0.003926939274680006,1,1,3
1472,4,1,0.45762711864406785,0.0002827534206267471,1,1,4
1473,4,1,0.45762711864406785,0.0007143546785346477,1,1,4
1474,3,1,0.6271186440677967,0.0002827534206267471,1,1,2
1475,3,1,0.6271186440677967,0.0007143546785346477,1,1,2
1476,3,1,0.3220338983050847,0.0002827534206267471,1,1,2
1477,3,1,0.3220338983050847,0.0007143546785346477,1,1,2
1478,4,1,0.5593220338983051,0.0002827534206267471,1,1,2
1479,4,1,0.5593220338983051,0.0007143546785346477,1,1,2
1480,5,1,0.22033898305084748,0.0002827534206267471,1,1,2
1481,5,1,0.22033898305084748,0.0007143546785346477,1,1,2
1482,3,1,0.6610169491525424,0.0002827534206267471,1,1,1
1483,3,1,0.6610169491525424,0.0007143546785346477,1,1,1
1484,3,1,0.6949152542372881,0.0002827534206267471,1,1,2
1485,3,1,0.6949152542372881,0.0007143546785346477,1,1,2
1486,4,1,0.728813559322034,0.0002827534206267471,1,1,2
1487,4,1,0.728813559322034,0.0007143546785346477,1,1,2
1488,5,1,0.0,0.0005448175665734884,1,0,4
1489,3,2,0.5932203389830508,0.0005448175665734884,1,0,2
1490,6,2,0.25423728813559326,0.0005448175665734884,1,0,4
1491,4,1,0.11864406779661019,0.0005448175665734884,1,0,3
1492,3,1,0.6271186440677967,0.0005448175665734884,1,0,4
1493,2,1,0.1864406779661017,0.0021131795277328233,1,0,5
1494,4,1,0.3220338983050847,0.0021131795277328233,1,1,5
1495,2,2,0.576271186440678,0.0021131795277328233,1,1,4
1496,3,1,0.5254237288135593,0.0021131795277328233,1,1,5
1497,3,2,0.4067796610169491,0.0021131795277328233,1,1,3
1498,3,1,0.08474576271186446,0.0021131795277328233,1,1,3
1499,3,1,0.4067796610169491,0.0021131795277328233,1,1,1
1500,1,2,0.7118644067796609,0.0021131795277328233,1,1,1
1501,2,1,0.4067796610169491,0.06761312435633367,1,1,2
1502,3,2,0.3220338983050847,0.06761312435633367,1,1,4
1503,3,2,0.42372881355932207,0.06761312435633367,1,1,6
1504,5,1,0.4406779661016949,0.06761312435633367,1,1,1
1505,4,1,0.728813559322034,0.06761312435633367,1,1,2
1506,2,2,0.08474576271186446,0.06761312435633367,1,1,9
1507,5,2,0.7118644067796609,0.06761312435633367,1,1,2
1508,3,1,0.7966101694915253,0.06761312435633367,1,1,1
1509,4,1,0.37288135593220345,0.06761312435633367,1,1,5
1510,4,2,0.5932203389830508,0.06761312435633367,1,1,2
1511,4,2,0.3050847457627119,0.06761312435633367,1,1,1
1512,8,2,0.22033898305084748,0.06761312435633367,1,1,2
1513,8,1,0.6101694915254237,0.06761312435633367,1,1,2
1514,3,2,0.1864406779661017,0.06761312435633367,1,1,1
1515,4,1,0.3220338983050847,0.06761312435633367,1,1,4
1516,8,1,0.22033898305084748,0.06761312435633367,1,1,2
1517,4,1,0.7118644067796609,0.06761312435633367,1,1,3
1518,1,2,0.2711864406779661,0.06761312435633367,1,1,3
1519,2,1,0.6949152542372881,0.06761312435633367,1,1,2
1520,2,2,0.11864406779661019,0.06761312435633367,1,1,5
1521,1,2,0.3050847457627119,0.06761312435633367,1,1,4
1522,1,2,0.7118644067796609,0.06761312435633367,1,1,1
1523,2,2,0.576271186440678,0.06761312435633367,1,1,1
1524,3,1,0.42372881355932207,0.06761312435633367,1,1,4
1525,1,2,0.6949152542372881,0.06761312435633367,1,1,2
1526,2,1,0.16949152542372886,0.06761312435633367,1,1,2
1527,5,1,0.6949152542372881,0.06761312435633367,1,1,3
1528,4,1,0.22033898305084748,0.001999388516992791,1,1,2
1529,8,2,0.7627118644067796,0.001999388516992791,1,1,2
1530,4,1,0.20338983050847464,0.001999388516992791,1,1,5
1531,2,2,0.16949152542372886,0.0010338890319258496,1,1,2
1532,3,1,0.33898305084745767,0.0010338890319258496,1,1,6
1533,3,1,0.25423728813559326,0.0010338890319258496,1,1,6
1534,2,1,0.03389830508474578,0.0010338890319258496,0,0,3
1535,1,2,0.6779661016949152,0.0010338890319258496,0,0,1
1536,8,2,0.42372881355932207,0.0026068486096807414,1,1,1
1537,2,1,0.5423728813559323,0.0026068486096807414,1,1,4
1538,2,2,0.5423728813559323,0.0026068486096807414,1,1,6
1539,3,1,0.3898305084745763,0.0026068486096807414,1,1,4
1540,6,1,0.45762711864406785,0.0026068486096807414,1,1,5
1541,9,1,0.23728813559322032,0.0026068486096807414,1,1,2
1542,2,1,0.49152542372881364,0.0031654590260409006,1,1,11
1543,9,2,0.5254237288135593,0.0031654590260409006,1,1,3
1544,8,2,0.49152542372881364,0.0031654590260409006,1,1,3
1545,6,1,0.15254237288135597,0.0031654590260409006,1,1,4
1546,4,2,0.5932203389830508,0.0031654590260409006,1,1,2
1547,3,1,0.728813559322034,0.0031654590260409006,1,1,2
1548,3,1,0.5084745762711864,0.0031654590260409006,1,1,6
1549,7,2,0.6101694915254237,0.0031654590260409006,1,1,1
1550,3,1,0.576271186440678,0.0031654590260409006,1,1,4
1551,4,1,0.3050847457627119,0.007207913417684272,1,1,7
1552,5,1,0.3220338983050847,0.0014218129321759598,1,1,3
1553,4,1,0.4067796610169491,0.0014218129321759598,1,1,4
1554,8,2,0.5084745762711864,0.0014218129321759598,1,1,3
1555,5,2,0.4406779661016949,0.0014218129321759598,1,1,3
1556,3,1,0.6610169491525424,0.0014218129321759598,1,1,2
1557,4,1,0.4067796610169491,0.005136687141385906,1,1,5
1558,3,1,0.25423728813559326,0.005136687141385906,1,1,1
1559,4,2,0.6271186440677967,0.005136687141385906,1,1,3
1560,7,1,0.3050847457627119,0.005136687141385906,1,1,3
1561,5,2,0.6271186440677967,0.005136687141385906,1,1,4
1562,3,1,0.6101694915254237,0.011477375128733265,1,1,3
1563,3,1,0.728813559322034,0.011477375128733265,1,0,2
1564,5,1,0.03389830508474578,0.011477375128733265,1,1,3
1565,4,1,0.5254237288135593,0.011477375128733265,1,1,3
1566,4,1,0.3050847457627119,0.011477375128733265,1,1,2
1567,3,2,0.5254237288135593,0.011477375128733265,1,1,2
1568,3,1,0.6440677966101696,0.011477375128733265,1,0,4
1569,2,2,0.25423728813559326,0.0018332996174782992,1,1,2
1570,2,2,0.3050847457627119,0.0018332996174782992,1,1,3
1571,2,1,0.42372881355932207,0.0018332996174782992,1,1,2
1572,3,2,0.20338983050847464,0.0018332996174782992,1,0,2
1573,2,1,0.25423728813559326,0.0018332996174782992,1,1,3
1574,3,2,0.13559322033898308,0.0018332996174782992,1,1,2
1575,2,2,0.37288135593220345,0.0018332996174782992,1,1,1
1576,3,1,0.050847457627118675,0.0018332996174782992,1,0,1
1577,2,1,0.6779661016949152,0.0030746560982786524,1,1,2
1578,6,1,0.5254237288135593,0.0030746560982786524,1,1,2
1579,3,1,0.22033898305084748,0.0030746560982786524,1,1,2
1580,3,1,0.576271186440678,0.0030746560982786524,1,1,2
1581,4,2,0.28813559322033905,0.0030746560982786524,1,1,3
1582,2,1,0.6779661016949152,0.0030746560982786524,1,1,1
1583,5,1,0.03389830508474578,0.0030746560982786524,1,1,2
1584,6,2,0.576271186440678,0.0030746560982786524,1,1,3
1585,3,2,0.5084745762711864,0.0030746560982786524,1,1,2
1586,2,1,0.576271186440678,0.0030746560982786524,1,1,2
1587,2,1,0.49152542372881364,0.0030746560982786524,1,1,2
1588,2,2,0.576271186440678,0.0030746560982786524,1,1,1
1589,4,2,0.576271186440678,0.0005517139914668236,1,1,4
1590,5,2,0.7118644067796609,0.0005517139914668236,1,1,2
1591,9,1,0.5423728813559323,0.0005517139914668236,1,1,4
1592,6,1,0.37288135593220345,0.0005517139914668236,1,1,3
1593,5,2,0.1864406779661017,0.0005517139914668236,1,1,5
1594,4,2,0.7627118644067796,0.0005517139914668236,1,1,3
1595,3,1,0.7966101694915253,0.0005517139914668236,1,1,2
1596,4,1,0.7966101694915253,0.0005517139914668236,1,1,2
1597,4,2,0.576271186440678,0.0005517139914668236,1,1,2
1598,4,1,0.4067796610169491,0.0005517139914668236,1,1,2
1599,4,2,0.576271186440678,0.04271875459761659,1,1,3
1600,2,2,0.6440677966101696,0.04271875459761659,1,1,1
1601,4,2,0.5084745762711864,0.04271875459761659,1,1,3
1602,2,1,0.6949152542372881,0.04271875459761659,1,1,1
1603,3,1,0.49152542372881364,0.04271875459761659,1,1,3
1604,7,2,0.20338983050847464,0.04271875459761659,1,1,2
1605,3,1,0.5593220338983051,0.04271875459761659,1,1,2
1606,7,2,0.20338983050847464,0.04271875459761659,1,1,3
1607,5,2,0.42372881355932207,0.04271875459761659,1,1,5
1608,3,1,0.5254237288135593,0.04271875459761659,1,1,2
1609,6,2,0.5254237288135593,0.04271875459761659,1,1,3
1610,3,1,0.23728813559322032,0.04271875459761659,1,1,1
1611,6,2,0.1864406779661017,0.04271875459761659,1,1,2
1612,3,2,0.3898305084745763,0.04271875459761659,1,1,3
1613,3,1,0.6271186440677967,0.04271875459761659,1,1,1
1614,6,2,0.5254237288135593,0.04271875459761659,1,1,3
1615,5,2,0.42372881355932207,0.04271875459761659,1,1,1
1616,3,1,0.25423728813559326,0.04271875459761659,1,1,4
1617,2,2,0.6610169491525424,0.04271875459761659,1,1,2
1618,6,2,0.22033898305084748,0.04271875459761659,1,1,5
1619,2,1,0.22033898305084748,0.04271875459761659,1,1,3
1620,4,2,0.6949152542372881,0.04271875459761659,1,1,1
1621,7,1,0.4067796610169491,0.04271875459761659,1,1,3
1622,3,1,0.5593220338983051,0.04271875459761659,1,1,2
1623,3,1,0.37288135593220345,0.006385514749154038,1,1,3
1624,3,1,0.5593220338983051,0.006385514749154038,1,1,2
1625,3,2,0.5423728813559323,0.006385514749154038,1,1,2
1626,6,1,0.42372881355932207,0.012088283433867883,1,1,4
1627,8,1,0.7627118644067796,0.012088283433867883,1,1,3
1628,4,1,0.22033898305084748,0.012088283433867883,1,1,5
1629,3,2,0.20338983050847464,0.012088283433867883,1,1,5
1630,3,2,0.6610169491525424,0.012088283433867883,1,1,2
1631,5,2,0.13559322033898308,0.012088283433867883,1,0,3
1632,2,1,0.49152542372881364,0.0020131813667794616,1,1,5
1633,3,1,0.4745762711864407,0.0020131813667794616,1,1,5
1634,2,1,0.6610169491525424,0.0020131813667794616,1,1,1
1635,4,1,0.5932203389830508,0.0020131813667794616,1,1,3
1636,3,1,0.6949152542372881,0.0020131813667794616,1,1,2
1637,5,1,0.20338983050847464,0.0020131813667794616,1,1,1
1638,2,2,0.42372881355932207,0.0020131813667794616,1,1,6
1639,3,2,0.4067796610169491,0.0020131813667794616,1,1,3
1640,2,2,0.3559322033898305,0.0020131813667794616,1,1,4
1641,2,2,0.3898305084745763,0.0020131813667794616,1,1,4
1642,3,2,0.5932203389830508,0.011198069920553185,1,1,1
1643,4,1,0.22033898305084748,0.011198069920553185,1,1,3
1644,3,1,0.3220338983050847,0.011198069920553185,1,1,2
1645,3,1,0.4406779661016949,0.011198069920553185,1,1,4
1646,4,1,0.3898305084745763,0.011198069920553185,1,1,4
1647,4,2,0.23728813559322032,0.011198069920553185,1,1,2
1648,4,2,0.4067796610169491,0.011198069920553185,1,1,1
1649,4,2,0.25423728813559326,0.011198069920553185,1,1,2
1650,2,2,0.4067796610169491,0.0009649247829924967,1,1,3
1651,2,2,0.5932203389830508,0.0009649247829924967,1,1,6
1652,3,2,0.33898305084745767,0.0009649247829924967,1,1,3
1653,3,2,0.3898305084745763,0.0009649247829924967,1,1,4
1654,2,1,0.1864406779661017,0.0009649247829924967,1,1,2
1655,3,1,0.728813559322034,0.0009649247829924967,1,1,1
1656,3,1,0.28813559322033905,0.0013677909371781667,1,1,2
1657,3,2,0.6610169491525424,0.0013677909371781667,1,1,2
1658,3,1,0.33898305084745767,0.0013677909371781667,1,1,4
1659,2,2,0.4745762711864407,0.0112072651537443,1,1,2
1660,2,1,0.06779661016949157,0.0112072651537443,1,1,5
1661,3,2,0.2711864406779661,0.0112072651537443,1,1,2
1662,3,1,0.37288135593220345,0.0112072651537443,1,1,4
1663,2,1,0.050847457627118675,0.0112072651537443,1,1,7
1664,4,2,0.3220338983050847,0.0112072651537443,1,1,1
1665,3,1,0.7118644067796609,0.0005568863101368251,1,0,2
1666,8,2,0.3220338983050847,0.0005568863101368251,1,0,5
1667,3,2,0.13559322033898308,0.0005568863101368251,1,0,7
1668,3,1,0.3559322033898305,0.0005568863101368251,1,0,5
1669,3,1,0.23728813559322032,0.0005568863101368251,1,0,3
1670,3,1,0.5593220338983051,0.0005568863101368251,1,0,2
1671,3,1,0.5423728813559323,0.0005568863101368251,1,0,2
1672,2,1,0.1016949152542373,0.0005568863101368251,1,0,2
1673,4,1,0.22033898305084748,0.019138728483154333,1,1,4
1674,3,2,0.6440677966101696,0.019138728483154333,1,1,1
1675,3,1,0.5423728813559323,0.019138728483154333,1,1,3
1676,3,1,0.5084745762711864,0.019138728483154333,1,1,2
1677,2,2,0.6949152542372881,0.004816003383845815,1,1,1
1678,3,1,0.6440677966101696,0.004816003383845815,1,1,2
1679,3,1,0.5593220338983051,0.004816003383845815,1,1,4
1680,4,2,0.3898305084745763,0.00046206046785346477,1,1,4
1681,2,2,0.5932203389830508,0.00046206046785346477,1,1,1
1682,3,1,0.45762711864406785,0.00046206046785346477,1,1,3
1683,4,1,0.5254237288135593,0.00046206046785346477,1,1,2
1684,3,1,0.6779661016949152,0.00046206046785346477,1,1,2
1685,2,2,0.6949152542372881,0.00046206046785346477,1,1,1
1686,5,1,0.3898305084745763,0.00046206046785346477,1,1,4
1687,8,2,0.6101694915254237,0.00046206046785346477,1,1,1
1688,2,2,0.11864406779661019,0.00046206046785346477,1,1,3
1689,3,1,0.7627118644067796,0.00847972910843019,1,1,2
1690,5,1,0.3050847457627119,0.00847972910843019,1,1,2
1691,4,2,0.16949152542372886,0.00847972910843019,1,1,2
1692,3,1,0.5254237288135593,0.005074619317345888,1,1,2
1693,9,1,0.6610169491525424,0.005074619317345888,1,1,4
1694,8,2,0.22033898305084748,0.005074619317345888,1,1,3
1695,9,1,0.5254237288135593,0.005074619317345888,1,1,1
1696,8,2,0.6271186440677967,0.005074619317345888,1,1,2
1697,3,1,0.5084745762711864,0.005074619317345888,1,1,1
1698,3,1,0.3898305084745763,0.0005425187582757099,1,1,3
1699,3,1,0.42372881355932207,0.0005425187582757099,1,1,1
1700,5,2,0.49152542372881364,0.0005425187582757099,1,1,3
1701,3,1,0.5423728813559323,0.0005425187582757099,1,1,3
1702,5,2,0.03389830508474578,0.0005425187582757099,1,1,4
1703,3,1,0.6949152542372881,0.0005425187582757099,1,1,1
1704,8,1,0.4406779661016949,0.045596287884360744,1,1,2
1705,4,2,0.5593220338983051,0.045596287884360744,1,1,2
1706,8,1,0.3559322033898305,0.045596287884360744,1,1,2
1707,4,2,0.11864406779661019,0.045596287884360744,1,1,3
1708,3,1,0.7457627118644068,0.045596287884360744,1,1,3
1709,6,1,0.22033898305084748,0.045596287884360744,1,1,2
1710,3,1,0.28813559322033905,0.045596287884360744,1,1,3
1711,3,1,0.6779661016949152,0.045596287884360744,1,1,1
1712,4,2,0.37288135593220345,0.045596287884360744,1,1,3
1713,8,2,0.1864406779661017,0.045596287884360744,1,1,1
1714,2,1,0.5423728813559323,0.045596287884360744,1,1,1
1715,6,2,0.4067796610169491,0.045596287884360744,1,1,2
1716,6,1,0.3559322033898305,0.045596287884360744,1,1,1
1717,3,1,0.3898305084745763,0.0011143473223480947,1,1,5
1718,4,2,0.42372881355932207,0.0011143473223480947,1,1,1
1719,5,1,0.28813559322033905,0.0023666231425628955,1,1,3
1720,4,1,0.2711864406779661,0.0023666231425628955,1,1,2
1721,4,1,0.5254237288135593,0.0023666231425628955,1,1,2
1722,3,1,0.7796610169491525,0.0023666231425628955,1,1,5
1723,5,2,0.5593220338983051,0.0023666231425628955,1,1,1
1724,4,1,0.7457627118644068,0.0023666231425628955,1,1,2
1725,3,1,0.6949152542372881,0.016694520560541416,1,1,2
1726,3,1,0.08474576271186446,0.016694520560541416,1,1,2
1727,4,1,0.3559322033898305,0.016694520560541416,1,1,3
1728,3,1,0.5593220338983051,0.016694520560541416,1,1,1
1729,6,2,0.28813559322033905,0.0052631215977637195,1,1,2
1730,8,1,0.11864406779661019,0.0052631215977637195,1,1,2
1731,3,1,0.6949152542372881,0.0052631215977637195,1,1,2
1732,4,1,0.728813559322034,0.0052631215977637195,1,1,2
1733,6,2,0.45762711864406785,0.0052631215977637195,1,1,2
1734,8,2,0.1016949152542373,0.0052631215977637195,1,1,3
1735,8,1,0.6101694915254237,0.0052631215977637195,1,1,2
1736,8,2,0.16949152542372886,0.0052631215977637195,1,1,2
1737,3,1,0.6610169491525424,0.0052631215977637195,1,1,3
1738,3,1,0.6101694915254237,0.0005511392893923791,1,1,2
1739,3,1,0.37288135593220345,0.0005511392893923791,1,1,2
1740,4,1,0.4745762711864407,0.0005511392893923791,1,1,3
1741,3,1,0.5254237288135593,0.0005511392893923791,1,1,3
1742,3,1,0.7457627118644068,0.00022815672355450933,1,1,2
1743,3,1,0.7457627118644068,0.00022815672355450933,1,1,2
1744,3,1,0.3559322033898305,0.00022815672355450933,1,1,5
1745,3,2,0.49152542372881364,0.00022815672355450933,1,1,2
1746,3,2,0.3898305084745763,0.00022815672355450933,1,1,5
1747,6,1,0.42372881355932207,0.00022815672355450933,1,1,5
1748,8,2,0.3559322033898305,0.00022815672355450933,1,1,2
1749,3,2,0.576271186440678,0.00029539686626452844,1,1,2
1750,3,1,0.49152542372881364,0.00029539686626452844,1,1,3
1751,3,1,0.6779661016949152,0.00029539686626452844,1,1,2
1752,4,1,0.49152542372881364,0.00029539686626452844,1,1,2
1753,2,2,0.576271186440678,0.00029539686626452844,1,1,2
1754,4,2,0.13559322033898308,0.00029539686626452844,1,1,2
1755,4,1,0.23728813559322032,0.00029539686626452844,1,1,3
1756,3,2,0.6271186440677967,0.00029539686626452844,1,1,1
1757,8,2,0.22033898305084748,0.00029539686626452844,1,1,1
1758,9,2,0.6101694915254237,0.018415178571428572,1,1,3
1759,6,1,0.08474576271186446,0.018415178571428572,1,1,3
1760,8,2,0.3050847457627119,0.018415178571428572,1,1,5
1761,2,2,0.576271186440678,0.018415178571428572,1,1,3
1762,2,2,0.5593220338983051,0.018415178571428572,1,1,2
1763,4,2,0.3898305084745763,0.018415178571428572,1,1,4
1764,3,1,0.3559322033898305,0.018415178571428572,1,1,3
1765,3,1,0.6949152542372881,0.018415178571428572,1,1,1
1766,3,1,0.5084745762711864,0.018415178571428572,1,1,4
1767,3,1,0.45762711864406785,0.0006269999632190673,1,0,1
1768,2,2,0.5593220338983051,0.0006269999632190673,1,0,2
1769,3,1,0.5084745762711864,0.0006269999632190673,1,0,2
1770,3,2,0.5423728813559323,0.0006269999632190673,1,0,4
1771,2,1,0.45762711864406785,0.0006269999632190673,1,0,2
1772,2,1,0.6949152542372881,0.008957881234368104,1,1,1
1773,2,1,0.3559322033898305,0.008957881234368104,1,1,1
1774,4,2,0.06779661016949157,0.008957881234368104,1,1,5
1775,3,1,0.6779661016949152,0.008957881234368104,1,1,2
1776,4,1,0.49152542372881364,0.008957881234368104,1,1,1
1777,8,2,0.23728813559322032,0.011664153302927763,1,1,3
1778,5,2,0.050847457627118675,0.011664153302927763,1,1,3
1779,7,2,0.3559322033898305,0.011664153302927763,1,1,4
1780,8,2,0.6610169491525424,0.011664153302927763,1,1,1
1781,2,1,0.7118644067796609,0.011664153302927763,1,1,2
1782,3,1,0.6779661016949152,0.011664153302927763,1,1,1
1783,3,2,0.3220338983050847,0.0008258468809769015,1,0,6
1784,3,1,0.4406779661016949,0.0008258468809769015,1,0,2
1785,3,1,0.5593220338983051,0.0008258468809769015,1,0,4
1786,4,2,0.3898305084745763,0.0008258468809769015,1,0,4
1787,5,1,0.4745762711864407,0.0008258468809769015,1,0,1
1788,4,1,0.23728813559322032,0.0008258468809769015,1,0,3
1789,3,2,0.6271186440677967,0.0008258468809769015,1,0,3
1790,3,2,0.6271186440677967,0.03678955329557157,1,1,3
1791,4,2,0.49152542372881364,0.03678955329557157,1,1,3
1792,4,2,0.4067796610169491,0.03678955329557157,1,1,3
1793,2,2,0.03389830508474578,0.03678955329557157,1,1,5
1794,4,2,0.42372881355932207,0.03678955329557157,1,1,2
1795,4,1,0.16949152542372886,0.03678955329557157,1,1,3
1796,9,1,0.13559322033898308,0.03678955329557157,1,1,1
1797,4,2,0.28813559322033905,0.03678955329557157,1,1,4
1798,4,2,0.7627118644067796,0.03678955329557157,1,1,1
1799,4,1,0.7796610169491525,0.03678955329557157,1,1,2
1800,2,2,0.5254237288135593,0.03678955329557157,1,1,2
1801,3,1,0.7966101694915253,0.03678955329557157,1,1,1
1802,6,1,0.050847457627118675,0.03678955329557157,1,1,2
1803,5,2,0.5932203389830508,0.004575777916727968,1,1,1
1804,4,2,0.28813559322033905,0.004575777916727968,1,1,2
1805,3,1,0.728813559322034,0.004575777916727968,1,1,2
1806,3,2,0.42372881355932207,0.004575777916727968,1,1,4
1807,8,2,0.6440677966101696,0.004575777916727968,1,1,1
1808,3,1,0.16949152542372886,0.004575777916727968,1,1,1
1809,3,1,0.45762711864406785,0.004575777916727968,1,1,1
1810,3,2,0.2711864406779661,0.028328789355598058,1,1,2
