,sorszam,telnev,iskola,egyutt,neme,dolg,htnetto,eletpalya,lakossag,relLakossag,train
261,468,okany,3,4,1,1,,0.25423728813559326,2547.0,0.001463758612584416,0.7410572986347665
262,469,okany,3,4,1,1,,0.28813559322033905,2547.0,0.001463758612584416,0.9494032523802807
263,471,okany,3,2,1,1,230000.0,0.576271186440678,2547.0,0.001463758612584416,0.6982617731829137
264,474,okany,6,3,2,1,,0.5932203389830508,2547.0,0.001463758612584416,0.23463139929661447
265,475,okany,2,3,1,1,160000.0,0.4067796610169491,2547.0,0.001463758612584416,0.24897767966267903
266,477,okany,3,5,2,1,170000.0,0.33898305084745767,2547.0,0.001463758612584416,0.9082141772100217
267,480,oroshaza,3,2,1,1,190000.0,0.4745762711864407,28910.0,0.016614551036441095,0.5882089586154087
268,482,oroshaza,8,1,2,1,140000.0,0.22033898305084748,28910.0,0.016614551036441095,0.3001362715226158
269,483,oroshaza,6,2,2,1,,0.728813559322034,28910.0,0.016614551036441095,0.5603130809452108
270,484,oroshaza,2,2,2,1,110000.0,0.42372881355932207,28910.0,0.016614551036441095,0.2667871728158039
271,485,oroshaza,2,2,1,1,145000.0,0.6610169491525424,28910.0,0.016614551036441095,0.34001902475433243
272,486,oroshaza,5,4,1,1,240000.0,0.3898305084745763,28910.0,0.016614551036441095,0.5598497676995052
273,488,oroshaza,3,2,1,1,175000.0,0.6101694915254237,28910.0,0.016614551036441095,0.2702430619998838
274,489,oroshaza,3,2,2,1,210000.0,0.6101694915254237,28910.0,0.016614551036441095,0.2638528929883166
275,495,oroshaza,2,8,2,1,,0.25423728813559326,28910.0,0.016614551036441095,0.1888010511045829
276,497,ujkigyos,3,1,1,1,180000.0,0.42372881355932207,5235.0,0.0030085497985392297,0.34824779471964684
277,499,ujkigyos,6,3,1,1,320000.0,0.1864406779661017,5235.0,0.0030085497985392297,0.7985906061022106
278,500,ujkigyos,4,3,1,1,350000.0,0.3559322033898305,5235.0,0.0030085497985392297,0.7480080785676078
279,501,ujkigyos,5,2,2,1,280000.0,0.5423728813559323,5235.0,0.0030085497985392297,0.7846450544958024
280,502,ujkigyos,4,2,2,1,280000.0,0.28813559322033905,5235.0,0.0030085497985392297,0.0373615086563035
281,503,ujkigyos,4,3,1,1,290000.0,0.42372881355932207,5235.0,0.0030085497985392297,0.3779317410362949
282,505,ujkigyos,3,1,1,1,120000.0,0.5932203389830508,5235.0,0.0030085497985392297,0.00386681055894611
283,506,ujkigyos,4,1,2,1,200000.0,0.728813559322034,5235.0,0.0030085497985392297,0.7308433475748286
284,509,ujkigyos,4,2,1,1,350000.0,0.16949152542372886,5235.0,0.0030085497985392297,0.7827225533622428
285,510,ujkigyos,4,2,1,1,250000.0,0.1016949152542373,5235.0,0.0030085497985392297,0.3962364330349657
286,511,ujkigyos,4,3,2,1,290000.0,0.20338983050847464,5235.0,0.0030085497985392297,0.9988371750843434
287,513,ujkigyos,5,2,2,1,300000.0,0.7457627118644068,5235.0,0.0030085497985392297,0.6263993276632421
288,514,banreve,8,2,2,1,,0.576271186440678,1271.0,0.0007304425585374138,0.9578477508757672
289,516,banreve,8,1,2,1,160000.0,0.4745762711864407,1271.0,0.0007304425585374138,0.8498618001262676
290,517,banreve,3,2,1,1,200000.0,0.576271186440678,1271.0,0.0007304425585374138,0.28637020588807904
291,518,banreve,3,2,1,1,160000.0,0.576271186440678,1271.0,0.0007304425585374138,0.6326061607568477
292,519,banreve,2,2,2,1,130000.0,0.6101694915254237,1271.0,0.0007304425585374138,0.6112559274193334
293,523,banreve,5,2,1,1,,0.5593220338983051,1271.0,0.0007304425585374138,0.6946784972161212
294,529,hejopapi,3,1,1,0,,0.576271186440678,1119.0,0.0006430882950459213,0.9553254860258497
295,530,hejopapi,3,1,2,1,,0.576271186440678,1119.0,0.0006430882950459213,0.4628842837954561
296,532,hejopapi,3,1,1,1,,0.3220338983050847,1119.0,0.0006430882950459213,0.8795425491876517
297,534,hejopapi,2,3,2,1,,0.23728813559322032,1119.0,0.0006430882950459213,0.07045134477702886
298,535,hejopapi,2,1,1,1,,0.6101694915254237,1119.0,0.0006430882950459213,0.3553334181831508
299,536,hejopapi,2,3,1,1,,0.050847457627118675,1119.0,0.0006430882950459213,0.0491341805223241
300,538,hejopapi,2,1,2,1,,0.5084745762711864,1119.0,0.0006430882950459213,0.9126674767285867
301,539,hejopapi,2,2,1,0,,0.20338983050847464,1119.0,0.0006430882950459213,0.5764206518670694
302,542,jakfalva,3,2,1,0,53000.0,0.6779661016949152,525.0,0.0003017170285067995,0.5941953234498488
303,544,jakfalva,3,3,1,0,100000.0,0.6101694915254237,525.0,0.0003017170285067995,0.4415439899658987
304,545,jakfalva,3,2,1,0,64000.0,0.728813559322034,525.0,0.0003017170285067995,0.6426929828086178
305,546,jakfalva,9,2,2,0,22000.0,0.13559322033898308,525.0,0.0003017170285067995,0.058015617097509686
306,547,jakfalva,3,4,1,1,100000.0,0.06779661016949157,525.0,0.0003017170285067995,0.6351247015549314
307,548,jakfalva,3,4,2,1,143000.0,0.01694915254237289,525.0,0.0003017170285067995,0.04554138312742273
308,550,jakfalva,3,4,1,1,120000.0,0.4745762711864407,525.0,0.0003017170285067995,0.31998654413668803
309,553,jakfalva,3,5,1,0,15000.0,0.15254237288135597,525.0,0.0003017170285067995,0.5860757767814125
310,556,jardanhaza,1,3,1,0,150000.0,0.2711864406779661,1792.0,0.0010298607906365424,0.5264051555663644
311,557,jardanhaza,4,1,2,1,180000.0,0.5254237288135593,1792.0,0.0010298607906365424,0.1582541209811008
312,558,jardanhaza,1,1,2,1,65000.0,0.6101694915254237,1792.0,0.0010298607906365424,0.4522667656206223
313,559,jardanhaza,2,2,1,1,150000.0,0.6779661016949152,1792.0,0.0010298607906365424,0.5091675830432411
314,561,jardanhaza,3,1,2,1,150000.0,0.6440677966101696,1792.0,0.0010298607906365424,0.09241834182986475
315,563,jardanhaza,9,2,1,1,,0.49152542372881364,1792.0,0.0010298607906365424,0.11154277856673678
316,569,jardanhaza,5,3,1,1,280000.0,0.28813559322033905,1792.0,0.0010298607906365424,0.6600881831913589
317,570,karcsa,3,1,1,1,,0.5084745762711864,1734.0,0.000996528242725315,0.07487759895302937
318,573,karcsa,2,3,2,1,,0.08474576271186446,1734.0,0.000996528242725315,0.9310006103806405
319,577,karcsa,3,3,1,1,200000.0,0.3559322033898305,1734.0,0.000996528242725315,0.16160490984039066
320,582,karcsa,3,2,1,1,160000.0,0.5593220338983051,1734.0,0.000996528242725315,0.7027432970732413
321,585,kazincbarcika,3,3,2,1,280000.0,0.2711864406779661,28664.0,0.016473175057369338,0.4608135405822755
322,590,kazincbarcika,8,2,2,1,150000.0,0.2711864406779661,28664.0,0.016473175057369338,0.7099013414141524
323,591,kazincbarcika,4,5,2,1,290000.0,0.3220338983050847,28664.0,0.016473175057369338,0.37400280023133115
324,593,kazincbarcika,3,4,1,1,400000.0,0.45762711864406785,28664.0,0.016473175057369338,0.9306122001148912
325,594,kazincbarcika,4,4,1,1,300000.0,0.37288135593220345,28664.0,0.016473175057369338,0.28796344150498954
326,597,kazincbarcika,9,1,2,1,300000.0,0.5932203389830508,28664.0,0.016473175057369338,0.4613893197531451
327,600,kazincbarcika,3,3,1,1,180000.0,0.28813559322033905,28664.0,0.016473175057369338,0.17650857164071143
328,602,kazincbarcika,4,1,2,1,73000.0,0.5084745762711864,28664.0,0.016473175057369338,0.06009468093258663
329,604,mezokeresztes,6,1,1,1,160000.0,0.20338983050847464,3803.0,0.002185580684593064,0.9699705360254218
330,605,mezokeresztes,3,4,2,1,240000.0,0.16949152542372886,3803.0,0.002185580684593064,0.5714401056650923
331,607,mezokeresztes,2,7,1,1,220000.0,0.3050847457627119,3803.0,0.002185580684593064,0.914496731441876
332,609,mezokeresztes,6,2,2,1,180000.0,0.15254237288135597,3803.0,0.002185580684593064,0.06335514003505793
333,610,mezokeresztes,3,1,2,1,110000.0,0.3050847457627119,3803.0,0.002185580684593064,0.31935488142973645
334,611,mezokeresztes,4,2,1,1,250000.0,0.6779661016949152,3803.0,0.002185580684593064,0.15368168268492688
335,612,mezokeresztes,2,2,2,1,120000.0,0.5084745762711864,3803.0,0.002185580684593064,0.4693054091815825
336,616,mezokeresztes,6,4,1,1,380000.0,0.5593220338983051,3803.0,0.002185580684593064,0.04006766468866929
337,620,mezokeresztes,3,3,1,1,200000.0,0.25423728813559326,3803.0,0.002185580684593064,0.1777729322053745
338,621,mezokeresztes,3,3,1,1,250000.0,0.11864406779661019,3803.0,0.002185580684593064,0.3399244412100889
339,622,miskolc,4,2,2,1,250000.0,0.6271186440677967,166823.0,0.0958730282792187,0.2188919451721152
340,627,miskolc,8,1,1,1,140000.0,0.5254237288135593,166823.0,0.0958730282792187,0.5461695016850537
341,629,miskolc,2,7,1,0,137000.0,0.5423728813559323,166823.0,0.0958730282792187,0.17503002713681315
342,630,miskolc,4,2,1,1,150000.0,0.15254237288135597,166823.0,0.0958730282792187,0.031496226614972755
343,633,miskolc,8,1,1,1,255000.0,0.7457627118644068,166823.0,0.0958730282792187,0.24257246977584668
344,634,miskolc,5,2,2,1,150000.0,0.33898305084745767,166823.0,0.0958730282792187,0.5780383429380485
345,636,miskolc,3,3,1,1,280000.0,0.3898305084745763,166823.0,0.0958730282792187,0.6869589882645798
346,638,miskolc,4,1,2,1,84000.0,0.576271186440678,166823.0,0.0958730282792187,0.8101676064800701
347,639,miskolc,2,1,1,1,85000.0,0.5423728813559323,166823.0,0.0958730282792187,0.6840339973464639
348,640,miskolc,3,2,2,1,150000.0,0.5084745762711864,166823.0,0.0958730282792187,0.34868570301891666
349,643,miskolc,4,2,1,1,,0.16949152542372886,166823.0,0.0958730282792187,0.8499203894604125
350,644,miskolc,9,2,2,1,200000.0,0.4406779661016949,166823.0,0.0958730282792187,0.009668931240490175
351,645,miskolc,5,4,2,1,,0.5084745762711864,166823.0,0.0958730282792187,0.1455565597118923
352,646,miskolc,2,3,1,1,,0.7118644067796609,166823.0,0.0958730282792187,0.9418195119931182
353,647,miskolc,5,1,1,1,,0.576271186440678,166823.0,0.0958730282792187,0.1457809941983813
354,648,miskolc,4,2,1,1,,0.11864406779661019,166823.0,0.0958730282792187,0.8441478593807965
355,649,miskolc,4,2,1,1,,0.5932203389830508,166823.0,0.0958730282792187,0.5158739021574617
356,650,miskolc,3,3,2,1,160000.0,0.42372881355932207,166823.0,0.0958730282792187,0.06456906153906761
357,651,miskolc,4,2,2,1,,0.23728813559322032,166823.0,0.0958730282792187,0.09620124909768435
358,652,miskolc,4,1,2,1,140000.0,0.5932203389830508,166823.0,0.0958730282792187,0.08339961801746176
359,653,miskolc,8,1,2,1,,0.49152542372881364,166823.0,0.0958730282792187,0.749181149634837
360,654,miskolc,4,2,1,1,,0.5254237288135593,166823.0,0.0958730282792187,0.8044358219592899
361,655,miskolc,8,2,2,1,220000.0,0.5593220338983051,166823.0,0.0958730282792187,0.8091814026926997
362,656,miskolc,4,3,2,1,,0.49152542372881364,166823.0,0.0958730282792187,0.15674400564959923
363,657,miskolc,9,1,1,1,,0.49152542372881364,166823.0,0.0958730282792187,0.42057541637895757
364,658,miskolc,9,3,2,1,,0.49152542372881364,166823.0,0.0958730282792187,0.8244884543046734
365,659,miskolc,9,2,1,1,,0.16949152542372886,166823.0,0.0958730282792187,0.01893318840861946
366,660,miskolc,4,4,1,1,250000.0,0.16949152542372886,166823.0,0.0958730282792187,0.0210617029389234
367,664,miskolc,4,3,2,1,300000.0,0.11864406779661019,166823.0,0.0958730282792187,0.7732572494552618
368,665,miskolc,5,3,1,1,400000.0,0.6949152542372881,166823.0,0.0958730282792187,0.7879469480780625
369,667,miskolc,7,2,2,0,100000.0,0.5423728813559323,166823.0,0.0958730282792187,0.40642159597296657
370,671,miskolc,3,1,1,1,120000.0,0.1864406779661017,166823.0,0.0958730282792187,0.14403079369966532
371,673,miskolc,7,1,2,1,70400.0,0.728813559322034,166823.0,0.0958730282792187,0.07571700004542514
372,688,miskolc,8,2,2,1,400000.0,0.6440677966101696,166823.0,0.0958730282792187,0.7082137711193991
373,689,miskolc,4,2,1,1,,0.22033898305084748,166823.0,0.0958730282792187,0.27170127636137553
374,691,putnok,3,2,1,1,70000.0,0.4745762711864407,6634.0,0.003812553842122111,0.0772796571718497
375,694,putnok,2,12,1,1,250000.0,0.11864406779661019,6634.0,0.003812553842122111,0.5111747859532519
376,698,putnok,2,4,2,0,80000.0,0.20338983050847464,6634.0,0.003812553842122111,0.1527450187731022
377,699,putnok,8,1,2,1,170000.0,0.5593220338983051,6634.0,0.003812553842122111,0.09059349329635402
378,704,putnok,6,5,1,1,400000.0,0.37288135593220345,6634.0,0.003812553842122111,0.3938593850759923
379,708,putnok,4,2,1,0,170000.0,0.45762711864406785,6634.0,0.003812553842122111,0.9328609369477353
380,711,satoraljaujhely,3,2,2,1,110000.0,0.49152542372881364,15355.0,0.008824504709946489,0.9735890793734354
381,715,satoraljaujhely,4,2,1,1,150000.0,0.1016949152542373,15355.0,0.008824504709946489,0.3906412542592653
382,718,satoraljaujhely,6,3,1,1,460000.0,0.15254237288135597,15355.0,0.008824504709946489,0.9838221242291161
383,724,satoraljaujhely,4,4,1,1,300000.0,0.3050847457627119,15355.0,0.008824504709946489,0.04587227985036568
384,725,satoraljaujhely,5,1,2,1,80000.0,0.728813559322034,15355.0,0.008824504709946489,0.8534543299881759
385,727,satoraljaujhely,4,4,2,1,200000.0,0.4745762711864407,15355.0,0.008824504709946489,0.5972768271017579
386,730,szendro,3,1,1,1,105000.0,0.6610169491525424,4062.0,0.002334427751989752,0.07591161549924941
387,732,szendro,3,1,1,0,22600.0,0.37288135593220345,4062.0,0.002334427751989752,0.7989699007814547
388,733,szendro,4,3,1,1,350000.0,0.11864406779661019,4062.0,0.002334427751989752,0.09345292884047529
389,735,szendro,2,2,2,0,150000.0,0.23728813559322032,4062.0,0.002334427751989752,0.2841525623117469
390,736,szendro,4,3,1,1,200000.0,0.49152542372881364,4062.0,0.002334427751989752,0.7839343199204813
391,737,szendro,2,3,1,1,120000.0,0.15254237288135597,4062.0,0.002334427751989752,0.5032514949698509
392,742,szendro,5,2,2,1,350000.0,0.728813559322034,4062.0,0.002334427751989752,0.4354211759763552
393,744,szendro,3,5,1,1,500000.0,0.06779661016949157,4062.0,0.002334427751989752,0.7294204630939354
394,746,szendro,2,4,1,0,100000.0,0.23728813559322032,4062.0,0.002334427751989752,0.07460375422688181
395,748,szuhogy,4,2,2,0,,0.06779661016949157,1184.0,0.0006804437366705727,0.9153852283709828
396,749,szuhogy,3,2,1,1,,0.6610169491525424,1184.0,0.0006804437366705727,0.929593599604515
397,753,szuhogy,2,2,2,0,100000.0,0.5423728813559323,1184.0,0.0006804437366705727,0.5039745643850191
398,756,szuhogy,4,4,2,1,,0.28813559322033905,1184.0,0.0006804437366705727,0.5490999860205152
399,757,szuhogy,3,1,1,1,115000.0,0.6271186440677967,1184.0,0.0006804437366705727,0.2796341960526998
400,758,szuhogy,3,2,1,1,200000.0,0.6271186440677967,1184.0,0.0006804437366705727,0.27489075258896745
401,759,szuhogy,4,3,2,1,,0.11864406779661019,1184.0,0.0006804437366705727,0.19725125194184134
402,761,szuhogy,4,4,2,1,,0.4067796610169491,1184.0,0.0006804437366705727,0.592850396918205
403,763,tard,4,4,2,1,310000.0,0.5593220338983051,1230.0,0.0007068798953587875,0.0739787510220089
404,769,tard,3,1,1,0,23000.0,0.6949152542372881,1230.0,0.0007068798953587875,0.12592158964166988
405,770,tard,5,5,2,1,,0.13559322033898308,1230.0,0.0007068798953587875,0.2778098800624865
406,771,tard,2,4,2,0,190000.0,0.01694915254237289,1230.0,0.0007068798953587875,0.5037003175506093
407,775,tard,4,2,1,1,,0.4745762711864407,1230.0,0.0007068798953587875,0.8973342234693215
408,776,vatta,2,3,2,0,110000.0,0.6949152542372881,864.0,0.0004965400240569044,0.1904417353910718
409,777,vatta,2,4,2,1,120000.0,0.050847457627118675,864.0,0.0004965400240569044,0.983066908861276
410,780,vatta,2,2,1,1,140000.0,0.6949152542372881,864.0,0.0004965400240569044,0.6768521643468147
411,787,vatta,3,4,1,1,,0.3559322033898305,864.0,0.0004965400240569044,0.4808688560762714
412,788,vatta,3,3,2,0,350000.0,0.42372881355932207,864.0,0.0004965400240569044,0.6050394317801866
413,789,vatta,4,4,2,1,,0.16949152542372886,864.0,0.0004965400240569044,0.7007315335748889
414,790,csongrad,4,2,2,1,,0.16949152542372886,16846.0,0.0096813810709058,0.5520535961794133
415,793,csongrad,3,1,1,1,,0.5423728813559323,16846.0,0.0096813810709058,0.4964094103877029
416,795,csongrad,4,2,2,1,,0.4406779661016949,16846.0,0.0096813810709058,0.5678808916288677
417,796,csongrad,8,1,2,1,,0.576271186440678,16846.0,0.0096813810709058,0.609605164417195
418,797,csongrad,3,2,1,1,,0.6949152542372881,16846.0,0.0096813810709058,0.706047271545434
419,798,csongrad,9,3,1,1,,0.22033898305084748,16846.0,0.0096813810709058,0.8613822030986923
420,799,csongrad,3,3,1,1,350000.0,0.3898305084745763,16846.0,0.0096813810709058,0.9036772527123519
421,800,csongrad,8,2,1,1,,0.20338983050847464,16846.0,0.0096813810709058,0.8477894401404861
422,801,csongrad,3,2,2,1,,0.576271186440678,16846.0,0.0096813810709058,0.5001348224659979
423,802,csongrad,4,3,2,1,,0.23728813559322032,16846.0,0.0096813810709058,0.8190646919013791
424,804,csongrad,4,2,1,1,,0.728813559322034,16846.0,0.0096813810709058,0.31323290361138145
425,805,csongrad,8,2,2,1,,0.11864406779661019,16846.0,0.0096813810709058,0.5256659165834738
426,807,csongrad,3,2,2,1,,0.4745762711864407,16846.0,0.0096813810709058,0.0005407354787851926
427,808,csongrad,3,1,2,1,,0.6779661016949152,16846.0,0.0096813810709058,0.5862309585540051
428,809,csongrad,6,1,2,1,,0.5593220338983051,16846.0,0.0096813810709058,0.9782433476409674
429,810,forraskut,3,3,2,1,,0.4745762711864407,2336.0,0.0013424971020797787,0.22329637847071737
430,811,forraskut,4,2,1,1,380000.0,0.49152542372881364,2336.0,0.0013424971020797787,0.13570767420329233
431,813,forraskut,2,2,2,1,,0.576271186440678,2336.0,0.0013424971020797787,0.3553558650356672
432,814,forraskut,6,3,1,1,,0.3220338983050847,2336.0,0.0013424971020797787,0.2553188541185365
433,821,forraskut,3,3,2,0,,0.050847457627118675,2336.0,0.0013424971020797787,0.5133279952643149
434,822,forraskut,2,2,1,1,220000.0,0.37288135593220345,2336.0,0.0013424971020797787,0.4352389138784356
435,823,hodmezovasarhely,3,2,1,1,320000.0,0.37288135593220345,46522.0,0.026736151619415865,0.47217537506758556
436,824,hodmezovasarhely,8,2,2,1,,0.42372881355932207,46522.0,0.026736151619415865,0.538658593781212
437,825,hodmezovasarhely,4,4,2,1,,0.20338983050847464,46522.0,0.026736151619415865,0.08672829874842725
438,827,hodmezovasarhely,3,2,1,1,,0.728813559322034,46522.0,0.026736151619415865,0.1480366192007988
439,828,hodmezovasarhely,5,1,2,1,,0.4745762711864407,46522.0,0.026736151619415865,0.9748765562347625
440,829,hodmezovasarhely,2,2,1,1,,0.7118644067796609,46522.0,0.026736151619415865,0.8057907258626492
441,830,hodmezovasarhely,3,3,1,1,,0.37288135593220345,46522.0,0.026736151619415865,0.6429728944642485
442,833,hodmezovasarhely,4,2,1,1,300000.0,0.33898305084745767,46522.0,0.026736151619415865,0.5758752027334149
443,834,hodmezovasarhely,3,2,1,1,250000.0,0.2711864406779661,46522.0,0.026736151619415865,0.48955323153425334
444,837,hodmezovasarhely,4,1,2,1,195000.0,0.5423728813559323,46522.0,0.026736151619415865,0.26932514411765573
445,840,hodmezovasarhely,5,1,2,1,,0.5932203389830508,46522.0,0.026736151619415865,0.7826132143569741
446,841,hodmezovasarhely,3,2,1,1,350000.0,0.3898305084745763,46522.0,0.026736151619415865,0.31642518451557766
447,842,hodmezovasarhely,4,2,1,1,,0.5254237288135593,46522.0,0.026736151619415865,0.8582948740136311
448,845,mindszent,3,2,1,1,300000.0,0.6610169491525424,6685.0,0.0038418634963199145,0.5137267032633865
449,847,mindszent,4,1,2,1,200000.0,0.3559322033898305,6685.0,0.0038418634963199145,0.2635783270515061
450,849,mindszent,3,2,1,1,280000.0,0.4067796610169491,6685.0,0.0038418634963199145,0.08094825282270324
451,851,mindszent,8,2,1,1,,0.4406779661016949,6685.0,0.0038418634963199145,0.41732250694349116
452,852,mindszent,4,3,2,1,400000.0,0.6101694915254237,6685.0,0.0038418634963199145,0.7172975035375818
453,853,mindszent,8,1,2,1,,0.6949152542372881,6685.0,0.0038418634963199145,0.8997057675092522
454,854,mindszent,3,1,1,1,180000.0,0.4406779661016949,6685.0,0.0038418634963199145,0.5559166142510269
455,857,mindszent,3,1,2,1,140000.0,0.6440677966101696,6685.0,0.0038418634963199145,0.7156684149621967
456,859,mindszent,4,3,2,1,,0.33898305084745767,6685.0,0.0038418634963199145,0.8731218011794821
457,860,mindszent,8,3,2,1,400000.0,0.6101694915254237,6685.0,0.0038418634963199145,0.08700992058224144
458,863,ruzsa,3,1,2,1,120000.0,0.6101694915254237,2522.0,0.0014493911350364733,0.4530007785960549
459,864,ruzsa,2,1,2,1,120000.0,0.728813559322034,2522.0,0.0014493911350364733,0.5896976614641845
